Denominazione,Indirizzo,CAP,Comune,Provincia,Regione,Codice_univoco,Partita_IVA,Direccion_completa
BARDUCCI STEFANIA,"Via Nettunense Vecchia, 82",40,Marino,Roma (RM),Lazio,F/9979,10667251002,"Via Nettunense Vecchia, 82, 00040 Marino, Italia"
MAGNANIMI SNC,"Via M. Dionigi, 31",193,Roma,Roma (RM),Lazio,F/9773,05496971002,"Via M. Dionigi, 31, 00193 Roma, Italia"
SULSENTI ADRIANA,"Via Tiburtina Valeria, 78",19,Tivoli,Roma (RM),Lazio,F/9925,04801891005,"Via Tiburtina Valeria, 78, 00019 Tivoli, Italia"
AMIRKHANIAN MARIO,"Via IV Novembre, 34",69,Trevignano romano,Roma (RM),Lazio,F/9803,12026081005,"Via IV Novembre, 34, 00069 Trevignano romano, Italia"
SETTE CHIESE DA PARTE DEGLI EREDI DEL DOTTO FABI0 FABI,"Via L. Fincati, 17",154,Roma,Roma (RM),Lazio,F/9407,12081291002,"Via L. Fincati, 17, 00154 Roma, Italia"
MONETA CAGLIO DA RE' MARIA ISABELLA,"Piazza Geremia Bonomelli, 5",154,Roma,Roma (RM),Lazio,F/9432,12381041008,"Piazza Geremia Bonomelli, 5, 00154 Roma, Italia"
PELLEGRINI EREDI DR. CARLO PELLEGRINI DI A. E G. PELLEGRINI & C. SNC,"Piazza San Cosimato, 34-35 (Mercato)",153,Roma,Roma (RM),Lazio,F/9086,12579131009,"Piazza San Cosimato, 34-35 (Mercato), 00153 Roma, Italia"
Urbani Massimo,"Via Roma, 208",76,Lariano,Roma (RM),Lazio,F/10009,04928261009,"Via Roma, 208, 00076 Lariano, Italia"
CARNEVALI ANDREA,"Piazza Vittime del Fascismo, 15",46,Grottaferrata,Roma (RM),Lazio,F/10020,04519661005,"Piazza Vittime del Fascismo, 15, 00046 Grottaferrata, Italia"
BARTOLESCHI MARIA,"Via dei Serpenti, 125",184,Roma,Roma (RM),Lazio,F/9256,10648650587,"Via dei Serpenti, 125, 00184 Roma, Italia"
PIAZZA QUADRATA DEI DR.I MONGARDINI ROBERTO E SULIS MARILENA SNC,"Viale Regina Margherita, 61/63",198,Roma,Roma (RM),Lazio,F/9161,10656341004,"Viale Regina Margherita, 61/63, 00198 Roma, Italia"
CONTARINA GIOVANNI LUCA,"Via di Torrevecchia, 308",168,Roma,Roma (RM),Lazio,F/9779,10738780583,"Via di Torrevecchia, 308, 00168 Roma, Italia"
DEGLI SPEZIALI SAS,"Via Filippi, 11",146,Roma,Roma (RM),Lazio,F/9419,10961541009,"Via Filippi, 11, 00146 Roma, Italia"
MERCURI DR.SSA ANGELA,"Via S. Nicola da Tolentino, 10/12",187,Roma,Roma (RM),Lazio,F/9181,10965001000,"Via S. Nicola da Tolentino, 10/12, 00187 Roma, Italia"
S.CLETO DR PULCHINOTTA PALMIERI,"Via Montecassiano, 163",156,Roma,Roma (RM),Lazio,F/9353,11088101008,"Via Montecassiano, 163, 00156 Roma, Italia"
PORRECA MARCO GIULIANO,"Piazza Epiro, 7",183,Roma,Roma (RM),Lazio,F/9554,06480661005,"Piazza Epiro, 7, 00183 Roma, Italia"
MANCINI GIULIANO,"Via Tiburtina, 542",159,Roma,Roma (RM),Lazio,F/9314,00584860589,"Via Tiburtina, 542, 00159 Roma, Italia"
CAPRINO SNC,"Viale Somalia, 84 (Ang. Via Villa Chigi)",199,Roma,Roma (RM),Lazio,F/9112,11822231004,"Viale Somalia, 84 (Ang. Via Villa Chigi), 00199 Roma, Italia"
S. GORDIANO SNC AMALFITANO ANTONIO,"Largo Giovanni XIII, 5",53,Civitavecchia,Roma (RM),Lazio,F/9827,12169581001,"Largo Giovanni XIII, 5, 00053 Civitavecchia, Italia"
Ferretti Sas Del Dott. Andrea Ferretti,"Via Fontana Di Papa, 5 - 5a - 5b",72,Ariccia,Roma (RM),Lazio,F/9989,12385281006,"Via Fontana Di Papa, 5 - 5a - 5b, 00072 Ariccia, Italia"
BRIZZI PAOLO DI ELISA BRIZZI SAS,"Via Casilina, 130",38,Valmontone,Roma (RM),Lazio,F/9848,12433581001,"Via Casilina, 130, 00038 Valmontone, Italia"
FARMACIA BRAVETTA SAS,"Via Bravetta, 82/84",164,Roma,Roma (RM),Lazio,F/9621,12613631006,"Via Bravetta, 82/84, 00164 Roma, Italia"
INDIPENDENZA DOTT. ENRICO MATTIOLI,"Via S. Martino Battaglia, 10",185,Roma,Roma (RM),Lazio,F/9233,12634331008,"Via S. Martino Battaglia, 10, 00185 Roma, Italia"
VELODROMO SAS DELLE DOTT.SSE FABRIZI IMPERIA V. E LIBERATORE TANIA,"Via Appia Nuova, 651",179,Roma,Roma (RM),Lazio,F/9417,12641041004,"Via Appia Nuova, 651, 00179 Roma, Italia"
SANTA MARIA DELLA DR.SSA VALENTINA TATA SNC,"Via Abigaile Zanetta, 130",143,Roma,Roma (RM),Lazio,F/9521,12870981003,"Via Abigaile Zanetta, 130, 00143 Roma, Italia"
RAGUSA DR.SSA MARIA ANTONIETTA MACRI' E C. SAS,"Via Taranto, 111",182,Roma,Roma (RM),Lazio,F/9491,13071751005,"Via Taranto, 111, 00182 Roma, Italia"
LOALDI ROBERTO MARIA,"via Nicandro, 6/a",155,Roma,Roma (RM),Lazio,F/9321,05040810581,"via Nicandro, 6/a, 00155 Roma, Italia"
LA MARTIRE SNC,"Via Nocera Umbra, 184/186",181,Roma,Roma (RM),Lazio,F/9528,05380511005,"Via Nocera Umbra, 184/186, 00181 Roma, Italia"
BRUNETTI DOTT. PIERLUIGI,"Via Giustiniano Imperatore, 33",145,Roma,Roma (RM),Lazio,F/9435,13278101004,"Via Giustiniano Imperatore, 33, 00145 Roma, Italia"
DEL BENESSERE DI GIAMPAOLO PIROLLI & C. SAS,"Via Scribonio Curione, 91/93",175,Roma,Roma (RM),Lazio,F/9365,13286031003,"Via Scribonio Curione, 91/93, 00175 Roma, Italia"
MARZOLI 2 SAS,"Via Montaione, 68/70",139,Roma,Roma (RM),Lazio,F/9104,13591141000,"Via Montaione, 68/70, 00139 Roma, Italia"
FARMAPIRAM S.A.S. DI PIERO URODA & C.,"Via di Torre Clementina, 76/78",54,Fiumicino,Roma (RM),Lazio,F/9587,13912511006,"Via di Torre Clementina, 76/78, 00054 Fiumicino, Italia"
Farmacie Hallgass S.a.s.,"Via Cornelia, 48/b",166,Roma,Roma (RM),Lazio,F/9735,13933581004,"Via Cornelia, 48/b, 00166 Roma, Italia"
CONTRATTI SNC DEL DR. FERNANDO CONTRATTI & C.,"Viale San Giorgio, snc",20,Arcinazzo romano,Roma (RM),Lazio,F/9873,14112391009,"Viale San Giorgio, snc, 00020 Arcinazzo romano, Italia"
Sant'Elena Delle Dr.sse Anna Maria E Anna Laura Pellegrini Snc,"Largo Bilancioni, 8/11 (Via Pio Foà)",152,Roma,Roma (RM),Lazio,F/9572,07551721009,"Largo Bilancioni, 8/11 (Via Pio Foà), 00152 Roma, Italia"
COMUNALE N.1 ARANOVA - FIUMICINO,Via Aurelia km. 24.300,54,Fiumicino,Roma (RM),Lazio,F/9655,06041561009,"Via Aurelia km. 24.300, 00054 Fiumicino, Italia"
COMUNALE ISOLA SACRA,"Via della Scafa, 143",54,Fiumicino,Roma (RM),Lazio,F/9659,06041561009,"Via della Scafa, 143, 00054 Fiumicino, Italia"
MARTINO VITTORIO,"Via E. Bondi, 64",166,Roma,Roma (RM),Lazio,F/9704,06076900585,"Via E. Bondi, 64, 00166 Roma, Italia"
SALIS FIORI GIOVANNA,"Piazza dei Navigatori, 12/13",147,Roma,Roma (RM),Lazio,F/9421,00450070586,"Piazza dei Navigatori, 12/13, 00147 Roma, Italia"
CASTRO PRETORIO DI LANZETTA M. TERESA E CARMEN MARIA SNC,"Via dei Mille, 27",185,Roma,Roma (RM),Lazio,F/9263,06187301004,"Via dei Mille, 27, 00185 Roma, Italia"
COLLE OPPIO SNC DR.I PAGANO MARIANO PAOLO E LUCA,"Via Merulana, 208",185,Roma,Roma (RM),Lazio,F/9264,06196171000,"Via Merulana, 208, 00185 Roma, Italia"
GHINOZZI PAOLA,"Via M. B. Tosatti, 39",137,Roma,Roma (RM),Lazio,F/9203,08273540586,"Via M. B. Tosatti, 39, 00137 Roma, Italia"
S. EMERENZIANA DR. CAMISASCA DARIO,"Via Nemorense, 182",199,Roma,Roma (RM),Lazio,F/9271,06689651005,"Via Nemorense, 182, 00199 Roma, Italia"
MEMEO DOTT. NICCOLO' DI GRAVINA,"Piazza Cesare Baronio, 4/A",179,Roma,Roma (RM),Lazio,F/9556,06804991005,"Piazza Cesare Baronio, 4/A, 00179 Roma, Italia"
CASALE CALETTO DR. ANTONIO DORELLA,"Via Dameta, 127",155,Roma,Roma (RM),Lazio,F/9397,06862131007,"Via Dameta, 127, 00155 Roma, Italia"
Comunale Santa Lucia,"Via Santa Lucia, 118",13,Fonte nuova,Roma (RM),Lazio,F/18636,06905571003,"Via Santa Lucia, 118, 00013 Fonte nuova, Italia"
COM.LE MENTANA N.2,"VIA CARLO GOLDONI, SNC",13,Mentana,Roma (RM),Lazio,F/9893,06905571003,"VIA CARLO GOLDONI, SNC, 00013 Mentana, Italia"
IALACCI GIOVANNI DEL DOTT. FAUSTO ATTILIO IALACCI,"Via Etruria, 38",183,Roma,Roma (RM),Lazio,F/9429,07080161008,"Via Etruria, 38, 00183 Roma, Italia"
CONCA D'ORO,"Piazza Conca D'Oro, 34/37",141,Roma,Roma (RM),Lazio,F/9148,07097091008,"Piazza Conca D'Oro, 34/37, 00141 Roma, Italia"
Farmarignano,"Piazza Vittorio Emanuele, 14",68,Rignano flaminio,Roma (RM),Lazio,F/18286,09918751000,"Piazza Vittorio Emanuele, 14, 00068 Rignano flaminio, Italia"
TOR DE CENCI DEI DR.I GAETANO E PIETRO TAROLA SNC,"Via Renzo Bertami, 64",128,Roma,Roma (RM),Lazio,F/9451,09959271009,"Via Renzo Bertami, 64, 00128 Roma, Italia"
LANZETTA MARIA ASSUNTA,"Corso Vittorio Emanuele, 36",186,Roma,Roma (RM),Lazio,F/9188,08139270584,"Corso Vittorio Emanuele, 36, 00186 Roma, Italia"
GELLINI DR.SSA CRISTINA FABRO,"Corso Italia, 100",198,Roma,Roma (RM),Lazio,F/9167,11486421008,"Corso Italia, 100, 00198 Roma, Italia"
FENICE SNC DR.SSE ARICO' CARMELINA E MIRABILE SERENELLA,"Via B. Perestrello, 26/27",176,Roma,Roma (RM),Lazio,F/9484,08549461005,"Via B. Perestrello, 26/27, 00176 Roma, Italia"
MILITELLO DI ROBERTA E MARIO DI MARCO BOSINI SNC,"Via Marco Tabarrini, 2/e (Angolo Circ.ne Appia)",179,Roma,Roma (RM),Lazio,F/9433,08898651008,"Via Marco Tabarrini, 2/e (Angolo Circ.ne Appia), 00179 Roma, Italia"
ALESSANDRINA SNC DI GIACOBBI DONATELLA E CIFALDI PLACIDO,"Via dei Platani, 1/B",172,Roma,Roma (RM),Lazio,F/9387,08984341001,"Via dei Platani, 1/B, 00172 Roma, Italia"
ELETTI SNC DI ELETTI BIANCHI FERNANDO ED ELETTI BIANCHI ROBERTA,"Via Tor de' Schiavi, 39-39a",172,Roma,Roma (RM),Lazio,F/9381,08989901007,"Via Tor de' Schiavi, 39-39a, 00172 Roma, Italia"
CITTA' D'EUROPA,"Viale Citta' d'Europa, 700",144,Roma,Roma (RM),Lazio,F/9540,09281581000,"Viale Citta' d'Europa, 700, 00144 Roma, Italia"
RELLECATI FABRIZIO,"Piazza S. Maria in Trastevere, 7",153,Roma,Roma (RM),Lazio,F/9210,09284720589,"Piazza S. Maria in Trastevere, 7, 00153 Roma, Italia"
FERRARO DOMENICO,"Via della Bella Villa, 62/B",172,Roma,Roma (RM),Lazio,F/9352,09409830586,"Via della Bella Villa, 62/B, 00172 Roma, Italia"
MAGNANIMI LAURA,"Via del Millesimo, 25",168,Roma,Roma (RM),Lazio,F/9746,09603080582,"Via del Millesimo, 25, 00168 Roma, Italia"
DELOGU FRANCESCA,"Circonvallazione Gianicolense, 186/a",152,Roma,Roma (RM),Lazio,F/9625,09603300584,"Circonvallazione Gianicolense, 186/a, 00152 Roma, Italia"
ACQUALAGNA PATRIZIA,"Via San Daniele del Friuli, snc",188,Roma,Roma (RM),Lazio,F/9223,09613480582,"Via San Daniele del Friuli, snc, 00188 Roma, Italia"
FARMACIA CASTELVERDE NUOVA S.R.L.,"Via Massa di San Giuliano, 548-548A",132,Roma,Roma (RM),Lazio,F/20763,15506721008,"Via Massa di San Giuliano, 548-548A, 00132 Roma, Italia"
farmacia Pharmaserenissima Srl,"Via Prenestina, 365/e",177,Roma,Roma (RM),Lazio,F/9472,15002101002,"Via Prenestina, 365/e, 00177 Roma, Italia"
PAVESE DEI DOTTORI ARRIGHI E LO PINTO SNC,"Via Cesare Pavese, 96/C",144,Roma,Roma (RM),Lazio,F/9536,10191471001,"Via Cesare Pavese, 96/C, 00144 Roma, Italia"
PAVESE DELLA DR.SSA RITA LO PINTO E C. SNC,"Via Cicerone, 30",193,Roma,Roma (RM),Lazio,F/9788,10191471001,"Via Cicerone, 30, 00193 Roma, Italia"
FARMACIA PUTERI S.R.L.,"Via Santa Maria Goretti, 124",48,Nettuno,Roma (RM),Lazio,F/10025,15337861007,"Via Santa Maria Goretti, 124, 00048 Nettuno, Italia"
FARMACIA ADILARDI DI PAOLA ADILARDI - Sas,"Viale Vasco De Gama, 36 A",121,Roma,Roma (RM),Lazio,F/9613,15278101009,"Viale Vasco De Gama, 36 A, 00121 Roma, Italia"
Farmacia Alessandrino s.a.s. del Dottore Biagio Del Pio & C.,"Via dei Meli, 33/E",172,Roma,Roma (RM),Lazio,F/9313,07707721002,"Via dei Meli, 33/E, 00172 Roma, Italia"
FARMACIA DEI PORTUENSI S.A.S.,"Via PORTUENSI, 2488",54,Fiumicino,Roma (RM),Lazio,F/18434,15319891006,"Via PORTUENSI, 2488, 00054 Fiumicino, Italia"
Farmacia Althea SNC delle dott.sse Cannizzaro e Madonia,"Via via di vermicino, 158/A",133,Roma,Roma (RM),Lazio,F/20628,15451031007,"Via via di vermicino, 158/A, 00133 Roma, Italia"
FARMACIA ANITORI SRL,"Largo livio zambeccari, 6",149,Roma,Roma (RM),Lazio,F/9581,15539321008,"Largo livio zambeccari, 6, 00149 Roma, Italia"
Com.le Ospedale Velletri,"Via Del Corso, 1",49,Velletri,Roma (RM),Lazio,F/9994,00000009994,"Via Del Corso, 1, 00049 Velletri, Italia"
Com.le Ardea (Tor S.lorenzo),"Viale Tor S. Lorenzo, 139",40,Ardea,Roma (RM),Lazio,F/9991,00000009991,"Viale Tor S. Lorenzo, 139, 00040 Ardea, Italia"
FARMACIA CALIFANO S.R.L.,"Via Frascati, 62 - 64",30,Colonna,Roma (RM),Lazio,F/10013,15378551004,"Via Frascati, 62 - 64, 00030 Colonna, Italia"
farmacia San Paolo Srl,"Via Brancaleone, 2",30,Genazzano,Roma (RM),Lazio,F/20547,15275351003,"Via Brancaleone, 2, 00030 Genazzano, Italia"
farmaciacesaroni snc delle dottoresse laurae luisa,"Via del comune, 66",49,Velletri,Roma (RM),Lazio,F/9969,15006461006,"Via del comune, 66, 00049 Velletri, Italia"
FARMACIA MOTTA CAMASTRA,"Via MOTTA CAMASTRA, 5",132,Roma,Roma (RM),Lazio,F/20549,15357661006,"Via MOTTA CAMASTRA, 5, 00132 Roma, Italia"
FARMACRIMI FIUMICINO SRL,"Viale delle Meduse, 77",54,Fiumicino,Roma (RM),Lazio,F/9657,08324291007,"Viale delle Meduse, 77, 00054 Fiumicino, Italia"
CASTELNUOVO SAS DEL DR. ANTONINO FIRRIOLO &amp; C.,"Via S. Giovanni, 5",60,Castelnuovo di porto,Roma (RM),Lazio,F/9826,11207501005,"Via S. Giovanni, 5, 00060 Castelnuovo di porto, Italia"
FARMACIA NUOVA SNC,"Via siliqua, 128",54,Fiumicino,Roma (RM),Lazio,F/20566,15166971000,"Via siliqua, 128, 00054 Fiumicino, Italia"
Farmacia san Raffaele sas,"Piazza Metabo, 9",49,Velletri,Roma (RM),Lazio,F/10017,04388481006,"Piazza Metabo, 9, 00049 Velletri, Italia"
FARMACIA ANAGNINA SNC delle D.sse Raffaella Salsano e Stefania Vigilante,"Via Billi, 9",173,Roma,Roma (RM),Lazio,F/20721,15773571003,"Via Billi, 9, 00173 Roma, Italia"
FARMACIA DELLE ACACIE SAS DR.SSA RITA PASQUALETTI & C.,"Via delle acacie, 51",171,Roma,Roma (RM),Lazio,F/9371,05253541006,"Via delle acacie, 51, 00171 Roma, Italia"
FARMACRIMI ACILIA SRL,"Via G. Bonichi, 117",125,Roma,Roma (RM),Lazio,F/9591,09312571004,"Via G. Bonichi, 117, 00125 Roma, Italia"
FARMACRIMI MONTEVERDE SRL,"Piazzale E. Dunant, 11",152,Roma,Roma (RM),Lazio,F/9604,10736401000,"Piazzale E. Dunant, 11, 00152 Roma, Italia"
FARMACRIMI AXA SRL,"Via Macchia Saponara, 90",125,Roma,Roma (RM),Lazio,F/18401,10059001007,"Via Macchia Saponara, 90, 00125 Roma, Italia"
DISPENSARIO LEONARDO DA VINCI,"Via Aeroporto Internazionale L. Da Vinci, Terminal 1",54,Fiumicino,Roma (RM),Lazio,F/19397,10491561006,"Via Aeroporto Internazionale L. Da Vinci, Terminal 1, 00054 Fiumicino, Italia"
FARMACRIMI STAZIONE TERMINI E AEROPORTO ROMA FIUMICINO SRL,"Via Marsala, 29",185,Roma,Roma (RM),Lazio,F/9213,10491561006,"Via Marsala, 29, 00185 Roma, Italia"
FARMACIA AEROPORTO T3,"Via Aeroporto Internazionale L. Da Vinci, Terminal 3",54,Fiumicino,Roma (RM),Lazio,F/9597,10491561006,"Via Aeroporto Internazionale L. Da Vinci, Terminal 3, 00054 Fiumicino, Italia"
Farmacia Cinecittà,"Via Tuscolana, 933",174,Roma,Roma (RM),Lazio,F/9369,15038501001,"Via Tuscolana, 933, 00174 Roma, Italia"
Farmacia Monti San Paolo SRL,"Via Dei Monti di San Paolo, 51/V",126,Roma,Roma (RM),Lazio,F/20772,15789191002,"Via Dei Monti di San Paolo, 51/V, 00126 Roma, Italia"
FARMACIA TOR DE' SCHIAVI DEL DOTTOR STEFANO DI PUCCHIO S.A.S.,"Via Tor de' Schiavi, 147/d",172,Roma,Roma (RM),Lazio,F/9312,11495031004,"Via Tor de' Schiavi, 147/d, 00172 Roma, Italia"
FARMANAVA SAS,"Piazza della Radio, 39/A e B",146,Roma,Roma (RM),Lazio,F/9585,15459511000,"Piazza della Radio, 39/A e B, 00146 Roma, Italia"
Farmacia Torre Maura,"Viale Torre Maura, 90",169,Roma,Roma (RM),Lazio,F/20639,15458571005,"Viale Torre Maura, 90, 00169 Roma, Italia"
FARMACIA OTTAVIA S.N.C. della Dr.ssa Angela Tabarrini & C.,"Via TRIONFALE, 11270/11264/11260",135,Roma,Roma (RM),Lazio,F/9675,14803671008,"Via TRIONFALE, 11270/11264/11260, 00135 Roma, Italia"
Farmacia Dei Salesiani,"Via Quinto Pedio, 20",175,Roma,Roma (RM),Lazio,F/9310,10121140965,"Via Quinto Pedio, 20, 00175 Roma, Italia"
FARMACIA VESCOVIO SNC DELLA DR.SSA BRUNA BRIENZA & C,"Via Magliano Sabina, 25",199,Roma,Roma (RM),Lazio,F/9133,15515951000,"Via Magliano Sabina, 25, 00199 Roma, Italia"
Farmacrimi Palocco Srl,"Piazzale Filippo Il Macedone, 18-25",124,Roma,Roma (RM),Lazio,F/9628,04567141009,"Piazzale Filippo Il Macedone, 18-25, 00124 Roma, Italia"
FARMACIA MACEDONIO SRL,"Via Gabi, 14",183,Roma,Roma (RM),Lazio,F/9425,15935831006,"Via Gabi, 14, 00183 Roma, Italia"
Farmacia dott. Roberto Riservato,"Via Via federico Cesi, 9-11-13-15",193,Roma,Roma (RM),Lazio,F/9760,03291070781,"Via Via federico Cesi, 9-11-13-15, 00193 Roma, Italia"
FARMACIA REATINA S.N.C. DELLE DOTTORESSE STEFANIA PEPE ED ANTONELLA SOAVE,"Via REATINA, 167",13,Mentana,Roma (RM),Lazio,F/20778,15867521005,"Via REATINA, 167, 00013 Mentana, Italia"
FARMACIA MOLTEDO SAS,"Via G. Trevis, 60/68",147,Roma,Roma (RM),Lazio,F/9541,15172591008,"Via G. Trevis, 60/68, 00147 Roma, Italia"
farmacia santamaria sofi srl,"Viale g. baccelli, 22",53,Civitavecchia,Roma (RM),Lazio,F/9801,15248711002,"Viale g. baccelli, 22, 00053 Civitavecchia, Italia"
FARMACIA SANT'ANTONIO SAS DR.PALLI DOMENICO & C,"Via Salaria, 221",15,Monterotondo,Roma (RM),Lazio,F/9914,15539891000,"Via Salaria, 221, 00015 Monterotondo, Italia"
LIDO NORD CALISTI S.R.L.,"Via A. Piola Caselli, 115",122,Roma,Roma (RM),Lazio,F/9589,15206981001,"Via A. Piola Caselli, 115, 00122 Roma, Italia"
Ferlaino snc dei dottori Giovanni Christian e Marco,"Via G. Ghislieri, 21/23",152,Roma,Roma (RM),Lazio,F/9639,10196981004,"Via G. Ghislieri, 21/23, 00152 Roma, Italia"
FARMACIA SPURIO SNC,"Corso Centocelle, 52",53,Civitavecchia,Roma (RM),Lazio,F/9817,14527271002,"Corso Centocelle, 52, 00053 Civitavecchia, Italia"
Asp Spa - Comunale 4,"Via Morena, 162-164",43,Ciampino,Roma (RM),Lazio,F/10001,02315031001,"Via Morena, 162-164, 00043 Ciampino, Italia"
COMUNALE 8 SAN CESAREO,"Via Casilina, 65",30,San cesareo,Roma (RM),Lazio,F/16770,02315031001,"Via Casilina, 65, 00030 San cesareo, Italia"
COMUNALE 9 ZAGAROLO,"Via Antonio Mantegna, 1",39,Zagarolo,Roma (RM),Lazio,F/16774,02315031001,"Via Antonio Mantegna, 1, 00039 Zagarolo, Italia"
Comunale 10 Olevano Romano,"Piazza Fratelli Laudenzi, n. 1",35,Olevano romano,Roma (RM),Lazio,F/17030,02315031001,"Piazza Fratelli Laudenzi, n. 1, 00035 Olevano romano, Italia"
ASP SPA - COMUNALE QUATTROSTRADE,"VIA NETTUNENSE KM. 4,800",40,Castel gandolfo,Roma (RM),Lazio,F/17031,02315031001,"VIA NETTUNENSE KM. 4,800, 00040 Castel gandolfo, Italia"
ASP SPA - COMUNALE 5,"Via dei Laghi, 55",43,Ciampino,Roma (RM),Lazio,F/17255,02315031001,"Via dei Laghi, 55, 00043 Ciampino, Italia"
COMUNALE 8 CIAMPINO,"Via dell'Acqua Cetosa, 72",43,Ciampino,Roma (RM),Lazio,F/17256,02315031001,"Via dell'Acqua Cetosa, 72, 00043 Ciampino, Italia"
Comunale 6 Ciampino,"Via Palermo, 18/a",43,Ciampino,Roma (RM),Lazio,F/18316,02315031001,"Via Palermo, 18/a, 00043 Ciampino, Italia"
Comunale Palestrina,"Via Prenestina Nuova Km 69,300",30,Palestrina,Roma (RM),Lazio,F/18699,02315031001,"Via Prenestina Nuova Km 69,300, 00030 Palestrina, Italia"
ASP SPA - PALESTRINA,"Via Prenestina, 301//C",36,Palestrina,Roma (RM),Lazio,F/18765,02315031001,"Via Prenestina, 301//C, 00036 Palestrina, Italia"
Farmacia Comunale F11,"Via Marcandreola, 4",43,Ciampino,Roma (RM),Lazio,F/19790,02315031001,"Via Marcandreola, 4, 00043 Ciampino, Italia"
ASP SPA - COMUNALE N.1,"Via Monte Grappa, 62",43,Ciampino,Roma (RM),Lazio,F/9960,02315031001,"Via Monte Grappa, 62, 00043 Ciampino, Italia"
COMUNALE CIAMPINO 2,"Piazza Kennedy, 50/A",43,Ciampino,Roma (RM),Lazio,F/9971,02315031001,"Piazza Kennedy, 50/A, 00043 Ciampino, Italia"
"COMUNALE 3 ""DEI FRANCESI""","Via fracesi, 164/h",43,Ciampino,Roma (RM),Lazio,F/9993,02315031001,"Via fracesi, 164/h, 00043 Ciampino, Italia"
FARMACIA PISANA S.N.C.,"Via DELLA PISANA, 278",163,Roma,Roma (RM),Lazio,F/20645,15503561001,"Via DELLA PISANA, 278, 00163 Roma, Italia"
FARMACIA SAN GIOVANNI SAS DEL DR. EMILIO CABELLA & C.,"Via Enna, 17/b",182,Roma,Roma (RM),Lazio,F/9481,15431911005,"Via Enna, 17/b, 00182 Roma, Italia"
FARMACIA IVELLA-SALVATORI snc,"Via SICILIA, 28/30/34/36",12,Guidonia montecelio,Roma (RM),Lazio,F/20648,15483661003,"Via SICILIA, 28/30/34/36, 00012 Guidonia montecelio, Italia"
Farmacia Di Leone srl,"Via delle Vigne, 163",148,Roma,Roma (RM),Lazio,F/9562,15486421009,"Via delle Vigne, 163, 00148 Roma, Italia"
SBARIGIA DR.SSA ANNA,"Via Andersen, 50",168,Roma,Roma (RM),Lazio,F/9129,00000009129,"Via Andersen, 50, 00168 Roma, Italia"
COMUNALE CASTELNUOVO DI PORTO,"Via Tiberina, 2/D",60,Castelnuovo di porto,Roma (RM),Lazio,F/16772,00000016772,"Via Tiberina, 2/D, 00060 Castelnuovo di porto, Italia"
FARMACIA CONTI SAS DEL DR. VALERIO CONTI & C,"Via FLAMINIA, 58 INT. 4",68,Rignano flaminio,Roma (RM),Lazio,F/9818,14538841009,"Via FLAMINIA, 58 INT. 4, 00068 Rignano flaminio, Italia"
CASILINA 478 SRL,"Via Casilina, 478/478A",177,Roma,Roma (RM),Lazio,F/9527,15495601005,"Via Casilina, 478/478A, 00177 Roma, Italia"
Farmacia Vittorio Veneto,"Via Lombardia, 11",187,Roma,Roma (RM),Lazio,F/9247,14996111002,"Via Lombardia, 11, 00187 Roma, Italia"
Farmacia Rebibbia s.n.c. delle dottoresse Gabriella Conti e Annamaria Donato,"Via Ripa Teatina, 17/19",156,Roma,Roma (RM),Lazio,F/20650,15510241001,"Via Ripa Teatina, 17/19, 00156 Roma, Italia"
FARMACIA SAN NILO S.A.S. DEL DOTTOR DI BONA VINCENZO,"Viale SAN NILO, 101",46,Grottaferrata,Roma (RM),Lazio,F/10051,15035521002,"Viale SAN NILO, 101, 00046 Grottaferrata, Italia"
OLGIATA SNC Dr.i Picchioni Massimo e Paolo,"Via ANTON GIULIO BRAGAGLIA, 29/D",123,Roma,Roma (RM),Lazio,F/17524,08528381000,"Via ANTON GIULIO BRAGAGLIA, 29/D, 00123 Roma, Italia"
FARMACIA EREDI ANGELINI SNC DI ANTONIO PAOLO E SANTINA SOLFAROLI CAMILLOCCI,"Via FERDINANDO ACTON, 23",122,Roma,Roma (RM),Lazio,F/9617,15693821009,"Via FERDINANDO ACTON, 23, 00122 Roma, Italia"
FARMACAP - COM.LE MESSI D'ORO,"Viale Egidio Galbani, 69/71",156,Roma,Roma (RM),Lazio,F/18226,00000018226,"Viale Egidio Galbani, 69/71, 00156 Roma, Italia"
ACQUAFREDDA S.R.L.,"Via ENRICO BONDI, 261/263",166,Roma,Roma (RM),Lazio,F/20601,15151561006,"Via ENRICO BONDI, 261/263, 00166 Roma, Italia"
FARMACIA CAMPO DELL'ORO,"Via A. De Gasperi, snc",53,Civitavecchia,Roma (RM),Lazio,F/9809,15402471005,"Via A. De Gasperi, snc, 00053 Civitavecchia, Italia"
Farmacia Volusia,"Via Volusia (angolo via Cassia, 1056), 1",189,Roma,Roma (RM),Lazio,F/20603,15036491007,"Via Volusia (angolo via Cassia, 1056), 1, 00189 Roma, Italia"
FARMACIA FRANCESCHINI,"Viale ETTORE FRANCESCHINI, 57/59/61/63",155,Roma,Roma (RM),Lazio,F/20748,14964601000,"Viale ETTORE FRANCESCHINI, 57/59/61/63, 00155 Roma, Italia"
GALLOTTA SNC DI MARIA TERESA E MARCO GALLOTTA,"Via C. Fracassini, 26",196,Roma,Roma (RM),Lazio,F/9118,10561381004,"Via C. Fracassini, 26, 00196 Roma, Italia"
